"id","Gender","Event","Location","Year","Medal","Name","Nationality","Result "
"1511","M","Pole Vault Men","Stockholm","1912","B","Frank MURPHY","USA","3.8"
"1512","M","Pole Vault Men","St Louis","1904","G","Charles DVORAK","USA","3.5"
"1513","M","Pole Vault Men","St Louis","1904","S","Leroy SAMSE","USA","3.43"
"1514","M","Pole Vault Men","St Louis","1904","B","Louis WILKINS","USA","3.43"
"1515","M","Pole Vault Men","Athens","1896","G","William Welles HOYT","USA","3.3"
"1516","M","Pole Vault Men","Athens","1896","S","Albert TYLER","USA","3.2"
"1517","M","Pole Vault Men","Athens","1896","B","Evangelos DAMASKOS","GRE","2.6"
"1518","M","Pole Vault Men","Athens","1896","B","Ioannis THEODOROPOULOS","GRE","2.6"
"1519","M","Shot Put Men","Rio","2016","G","Ryan CROUSER","USA","22.52"
"1520","M","Shot Put Men","Rio","2016","S","Joe KOVACS","USA","21.78"
"1521","M","Shot Put Men","Rio","2016","B","Tomas WALSH","NZL","21.36"
"1522","M","Shot Put Men","Beijing","2008","G","Tomasz MAJEWSKI","POL","21.51"
"1523","M","Shot Put Men","Beijing","2008","S","Christian CANTWELL","USA","21.09"
"1524","M","Shot Put Men","Beijing","2008","B","Dylan ARMSTRONG","CAN","21.04"
"1525","M","Shot Put Men","Sydney","2000","G","Arsi HARJU","FIN","21.29"
"1526","M","Shot Put Men","Sydney","2000","S","Adam NELSON","USA","21.21"
"1527","M","Shot Put Men","Sydney","2000","B","John GODINA","USA","21.2"
"1528","M","Shot Put Men","Barcelona","1992","G","Mike STULCE","USA","21.7"
"1529","M","Shot Put Men","Barcelona","1992","S","Jim DOEHRING","USA","20.96"
"1530","M","Shot Put Men","Barcelona","1992","B","Vyacheslav LYKHO","EUN","20.94"
"1531","M","Shot Put Men","Los Angeles","1984","G","Alessandro ANDREI","ITA","21.26"
"1532","M","Shot Put Men","Los Angeles","1984","S","Michael D'Andrea CARTER","USA","21.09"
"1533","M","Shot Put Men","Los Angeles","1984","B","Dave LAUT","USA","20.97"
"1534","M","Shot Put Men","Rome","1960","G","William NIEDER","USA","19.68"
"1535","M","Shot Put Men","Rome","1960","S","Parry O'BRIEN","USA","19.11"
"1536","M","Shot Put Men","Rome","1960","B","Dallas LONG","USA","19.01"
"1537","M","Shot Put Men","Helsinki","1952","G","Parry O'BRIEN","USA","17.41"
"1538","M","Shot Put Men","Helsinki","1952","S","Darrow Clarence HOOPER","USA","17.39"
"1539","M","Shot Put Men","Helsinki","1952","B","James FUCHS","USA","17.06"
"1540","M","Shot Put Men","Berlin","1936","G","Hans WOELLKE","GER","16.2"
"1541","M","Shot Put Men","Berlin","1936","S","Sulo BÃRLUND","FIN","16.12"
"1542","M","Shot Put Men","Berlin","1936","B","Gerhard STÃCK","GER","15.66"
"1543","M","Shot Put Men","London","1908","G","Ralph ROSE","USA","14.21"
"1544","M","Shot Put Men","London","1908","S","Denis HORGAN","GBR","13.62"
"1545","M","Shot Put Men","London","1908","B","John GARRELLS","USA","13.18"
"1546","M","Shot Put Men","Paris","1900","G","Richard SHELDON","USA","14.1"
"1547","M","Shot Put Men","Paris","1900","S","Josiah MCCRACKEN","USA","12.85"
"1548","M","Shot Put Men","Paris","1900","B","Robert GARRETT","USA","12.35"
"1549","M","Shot Put Men","London","2012","G","Tomasz MAJEWSKI","POL","21.89"
"1550","M","Shot Put Men","London","2012","S","David STORL","GER","21.86"
"1551","M","Shot Put Men","London","2012","B","Reese HOFFA","USA","21.23"
"1552","M","Shot Put Men","Athens","2004","G","Adam NELSON","USA","21.16"
"1553","M","Shot Put Men","Athens","2004","S","Joachim Broechner OLSEN","DEN","21.07"
"1554","M","Shot Put Men","Athens","2004","B","Manuel MARTINEZ","ESP","20.84"
"1555","M","Shot Put Men","Atlanta","1996","G","Randy BARNES","USA","21.62"
"1556","M","Shot Put Men","Atlanta","1996","S","John GODINA","USA","20.79"
"1557","M","Shot Put Men","Atlanta","1996","B","Oleksandr BAGACH","UKR","20.75"
"1558","M","Shot Put Men","Moscow","1980","G","Vladimir KISELEV","URS","21.35"
"1559","M","Shot Put Men","Moscow","1980","S","Aleksandr BARYSHNIKOV","URS","21.08"
"1560","M","Shot Put Men","Moscow","1980","B","Udo BEYER","GDR","21.06"
"1561","M","Shot Put Men","Tokyo","1964","G","Dallas LONG","USA","20.33"
"1562","M","Shot Put Men","Tokyo","1964","S","Randy MATSON","USA","20.2"
"1563","M","Shot Put Men","Tokyo","1964","B","Vilmos VARJU","HUN","19.39"
"1564","M","Shot Put Men","Los Angeles","1932","G","Leo SEXTON","USA","16"
"1565","M","Shot Put Men","Los Angeles","1932","S","Harlow ROTHERT","USA","15.67"
"1566","M","Shot Put Men","Los Angeles","1932","B","Franti?ek DOUDA","TCH","15.61"
"1567","M","Shot Put Men","Paris","1924","G","Bud HOUSER","USA","14.995"
"1568","M","Shot Put Men","Paris","1924","S","Glenn HARTRANFT","USA","14.895"
"1569","M","Shot Put Men","Paris","1924","B","Ralph HILLS","USA","14.64"
"1570","M","Shot Put Men","Stockholm","1912","G","Patrick MCDONALD","USA","15.34"
"1571","M","Shot Put Men","Stockholm","1912","S","Ralph ROSE","USA","15.25"
"1572","M","Shot Put Men","Stockholm","1912","B","Lawrence WHITNEY","USA","13.93"
"1573","M","Shot Put Men","St Louis","1904","G","Ralph ROSE","USA","14.81"
"1574","M","Shot Put Men","St Louis","1904","S","Wesley COE","USA","14.4"
"1575","M","Shot Put Men","St Louis","1904","B","Lawrence E. Joseph FEUERBACH","USA","13.37"
"1576","M","Shot Put Men","Athens","1896","G","Robert GARRETT","USA","11.22"
"1577","M","Shot Put Men","Athens","1896","S","Miltiadis GOUSKOS","GRE","11.2"
"1578","M","Shot Put Men","Athens","1896","B","Georgios PAPASIDERIS","GRE","10.36"
"1579","M","Triple Jump Men","Rio","2016","G","Christian TAYLOR","USA","17.86"
"1580","M","Triple Jump Men","Rio","2016","S","Will CLAYE","USA","17.76"
"1581","M","Triple Jump Men","Rio","2016","B","Bin DONG","CHN","17.58"
"1582","M","Triple Jump Men","Beijing","2008","G","Nelson EVORA","POR","17.67"
"1583","M","Triple Jump Men","Beijing","2008","S","Phillips IDOWU","GBR","17.62"
"1584","M","Triple Jump Men","Beijing","2008","B","Leevan SANDS","BAH","17.59"
"1585","M","Triple Jump Men","Sydney","2000","G","Jonathan EDWARDS","GBR","17.71"
"1586","M","Triple Jump Men","Sydney","2000","S","Yoel GARCÃA","CUB","17.47"
"1587","M","Triple Jump Men","Sydney","2000","B","Denis KAPUSTIN","RUS","17.46"
"1588","M","Triple Jump Men","Barcelona","1992","G","Mike CONLEY","USA","18.17"
"1589","M","Triple Jump Men","Barcelona","1992","S","Charles SIMPKINS","USA","17.6"
"1590","M","Triple Jump Men","Barcelona","1992","B","Frank RUTHERFORD","BAH","17.36"
"1591","M","Triple Jump Men","Rome","1960","G","Jozef SCHMIDT","POL","16.81"
"1592","M","Triple Jump Men","Rome","1960","S","Vladimir GORYAYEV","URS","16.63"
"1593","M","Triple Jump Men","Rome","1960","B","Vitold KREYER","URS","16.43"
"1594","M","Triple Jump Men","Helsinki","1952","G","Adhemar DA SILVA","BRA","16.22"
"1595","M","Triple Jump Men","Helsinki","1952","S","Leonid SHCHERBAKOV","URS","15.98"
"1596","M","Triple Jump Men","Helsinki","1952","B","Arnoldo DEVONISH","VEN","15.52"
"1597","M","Triple Jump Men","London","1908","G","Tim AHEARNE","GBR","14.92"
"1598","M","Triple Jump Men","London","1908","S","Garfield MACDONALD","CAN","14.76"
"1599","M","Triple Jump Men","London","1908","B","Edvard LARSEN","NOR","14.39"
"1600","M","Triple Jump Men","Paris","1900","G","Meyer PRINSTEIN","USA","14.47"
"1601","M","Triple Jump Men","Paris","1900","S","James CONNOLLY","USA","13.97"
"1602","M","Triple Jump Men","Paris","1900","B","Lewis SHELDON","USA","13.64"
"1603","M","Triple Jump Men","London","2012","G","Christian TAYLOR","USA","17.81"
"1604","M","Triple Jump Men","London","2012","S","Will CLAYE","USA","17.62"
"1605","M","Triple Jump Men","London","2012","B","Fabrizio DONATO","ITA","17.48"
"1606","M","Triple Jump Men","Athens","2004","G","Christian OLSSON","SWE","17.79"
"1607","M","Triple Jump Men","Athens","2004","S","Marian OPREA","ROU","17.55"
"1608","M","Triple Jump Men","Athens","2004","B","Daniil Sergeyevich BURKENYA","RUS","17.48"
"1609","M","Triple Jump Men","Atlanta","1996","G","Kenny HARRISON","USA","18.09"
"1610","M","Triple Jump Men","Atlanta","1996","S","Jonathan EDWARDS","GBR","17.88"
"1611","M","Triple Jump Men","Atlanta","1996","B","Yoelvis QUESADA","CUB","17.44"
"1612","M","Triple Jump Men","Moscow","1980","G","Jaak UUDMÃE","URS","17.35"
"1613","M","Triple Jump Men","Moscow","1980","S","Viktor SANEYEV","URS","17.24"
"1614","M","Triple Jump Men","Moscow","1980","B","JoÃ£o Carlos DE OLIVEIRA","BRA","17.22"
"1615","M","Triple Jump Men","Tokyo","1964","G","Jozef SCHMIDT","POL","16.85"
"1616","M","Triple Jump Men","Tokyo","1964","S","Oleg Georgiyevich FEDOSEYEV","URS","16.58"
"1617","M","Triple Jump Men","Tokyo","1964","B","Viktor KRAVCHENKO","URS","16.57"
"1618","M","Triple Jump Men","Los Angeles","1932","G","Chuhei NAMBU","JPN","15.72"
"1619","M","Triple Jump Men","Los Angeles","1932","S","Eric SVENSSON","SWE","15.32"
"1620","M","Triple Jump Men","Los Angeles","1932","B","Kenkichi OSHIMA","JPN","15.12"
"1621","M","Triple Jump Men","Paris","1924","G","Nick WINTER","AUS","15.525"
"1622","M","Triple Jump Men","Paris","1924","S","Luis BRUNETTO","ARG","15.425"
"1623","M","Triple Jump Men","Paris","1924","B","Ville TUULOS","FIN","15.37"
"1624","M","Triple Jump Men","Stockholm","1912","G","Gustav LINDBLOM","SWE","14.76"
"1625","M","Triple Jump Men","Stockholm","1912","S","Georg ABERG","SWE","14.51"
"1626","M","Triple Jump Men","Stockholm","1912","B","Erik ALMLÃF","SWE","14.17"
"1627","M","Triple Jump Men","St Louis","1904","G","Meyer PRINSTEIN","USA","14.35"
"1628","M","Triple Jump Men","St Louis","1904","S","Fred ENGELHARDT","USA","13.9"
"1629","M","Triple Jump Men","St Louis","1904","B","Robert STANGLAND","USA","13.36"
"1630","M","Triple Jump Men","Athens","1896","G","James CONNOLLY","USA","13.71"
"1631","M","Triple Jump Men","Athens","1896","S","Alexandre TUFFERI","FRA","12.7"
"1632","M","Triple Jump Men","Athens","1896","B","Ioannis PERSAKIS","GRE","12.52"
"1633","W","10000M Women","Rio","2016","G","Almaz AYANA","ETH","29:17.4"
"1634","W","10000M Women","Rio","2016","S","Vivian Jepkemoi CHERUIYOT","KEN","29:32.5"
"1635","W","10000M Women","Rio","2016","B","Tirunesh DIBABA","ETH","29:42.6"
"1636","W","10000M Women","Beijing","2008","G","Tirunesh DIBABA","ETH","29:54.7"
"1637","W","10000M Women","Beijing","2008","S","Elvan ABEYLEGESSE","TUR","29:56.3"
"1638","W","10000M Women","Beijing","2008","B","Shalane FLANAGAN","USA","30:22.2"
"1639","W","10000M Women","Sydney","2000","G","Derartu TULU","ETH","30:17.5"
"1640","W","10000M Women","Sydney","2000","S","Gete WAMI","ETH","30:22.5"
"1641","W","10000M Women","Sydney","2000","B","Fernanda RIBEIRO","POR","30:22.9"
"1642","W","10000M Women","Barcelona","1992","G","Derartu TULU","ETH","31:06.0"
"1643","W","10000M Women","Barcelona","1992","S","Elana MEYER","RSA","31:11.7"
"1644","W","10000M Women","Barcelona","1992","B","Lynn JENNINGS","USA","31:19.9"
"1645","W","10000M Women","London","2012","G","Tirunesh DIBABA","ETH","30:20.8"
"1646","W","10000M Women","London","2012","S","Sally Jepkosgei KIPYEGO","KEN","30:26.4"
"1647","W","10000M Women","London","2012","B","Vivian Jepkemoi CHERUIYOT","KEN","30:30.4"
"1648","W","10000M Women","Athens","2004","G","Huina XING","CHN","30:24.4"
"1649","W","10000M Women","Athens","2004","S","Ejegayehu DIBABA","ETH","30:25.0"
"1650","W","10000M Women","Athens","2004","B","Derartu TULU","ETH","30:26.4"
"1651","W","10000M Women","Atlanta","1996","G","Fernanda RIBEIRO","POR","31:01.6"
"1652","W","10000M Women","Atlanta","1996","S","Junxia WANG","CHN","31:02.6"
"1653","W","10000M Women","Atlanta","1996","B","Gete WAMI","ETH","31:06.7"
"1654","W","100M Hurdles Women","Rio","2016","G","Brianna ROLLINS","USA","12.48"
"1655","W","100M Hurdles Women","Rio","2016","S","Nia ALI","USA","12.59"
"1656","W","100M Hurdles Women","Rio","2016","B","Kristi CASTLIN","USA","12.61"
"1657","W","100M Hurdles Women","Beijing","2008","G","Dawn HARPER","USA","12.54"
"1658","W","100M Hurdles Women","Beijing","2008","S","Sally PEARSON","AUS","12.64"
"1659","W","100M Hurdles Women","Beijing","2008","B","Priscilla LOPES-SCHLIEP","CAN","12.64"
"1660","W","100M Hurdles Women","Sydney","2000","G","Olga SHISHIGINA","KAZ","12.65"
"1661","W","100M Hurdles Women","Sydney","2000","S","Gloria ALOZIE","NGR","12.68"
"1662","W","100M Hurdles Women","Sydney","2000","B","Melissa MORRISON","USA","12.76"
"1663","W","100M Hurdles Women","Barcelona","1992","G","Voula PATOULIDOU","GRE","12.64"
"1664","W","100M Hurdles Women","Barcelona","1992","S","LaVonna MARTIN","USA","12.69"
"1665","W","100M Hurdles Women","Barcelona","1992","B","Yordanka DONKOVA","BUL","12.7"
"1666","W","100M Hurdles Women","Los Angeles","1984","G","Benita FITZGERALD-BROWN","USA","12.84"
"1667","W","100M Hurdles Women","Los Angeles","1984","S","Shirley STRONG","GBR","12.88"
"1668","W","100M Hurdles Women","Los Angeles","1984","B","MichÃ¨le CHARDONNET","FRA","13.06"
"1669","W","100M Hurdles Women","Los Angeles","1984","B","Kim TURNER","USA","13.06"
"1670","W","100M Hurdles Women","Montreal","1976","G","Johanna SCHALLER-KLIER","GDR","12.77"
"1671","W","100M Hurdles Women","Montreal","1976","S","Tatiana ANISIMOVA","URS","12.78"
"1672","W","100M Hurdles Women","Montreal","1976","B","Natalya LEBEDEVA","URS","12.8"
"1673","W","100M Hurdles Women","London","2012","G","Sally PEARSON","AUS","12.35"
"1674","W","100M Hurdles Women","London","2012","S","Dawn HARPER","USA","12.37"
"1675","W","100M Hurdles Women","London","2012","B","Kellie WELLS","USA","12.48"
"1676","W","100M Hurdles Women","Athens","2004","G","Joanna HAYES","USA","12.37"
"1677","W","100M Hurdles Women","Athens","2004","S","Olena KRASOVSKA","UKR","12.45"
"1678","W","100M Hurdles Women","Athens","2004","B","Melissa MORRISON","USA","12.56"
"1679","W","100M Hurdles Women","Atlanta","1996","G","Ludmila ENGQUIST","SWE","12.58"
"1680","W","100M Hurdles Women","Atlanta","1996","S","Brigita BUKOVEC","SLO","12.59"
"1681","W","100M Hurdles Women","Atlanta","1996","B","Patricia GIRARD","FRA","12.65"
"1682","W","100M Hurdles Women","Moscow","1980","G","Vera KOMISOVA","URS","12.56"
"1683","W","100M Hurdles Women","Moscow","1980","S","Johanna SCHALLER-KLIER","GDR","12.63"
"1684","W","100M Hurdles Women","Moscow","1980","B","Lucyna LANGER","POL","12.65"
"1685","W","100M Hurdles Women","Munich","1972","G","Annelie EHRHARDT","GDR","12.59"
"1686","W","100M Hurdles Women","Munich","1972","S","Valeria BUFANU","ROU","12.84"
"1687","W","100M Hurdles Women","Munich","1972","B","Karin RICHERT-BALZER","GDR","12.9"
"1688","W","100M Women","Rio","2016","G","Elaine THOMPSON","JAM","10.71"
"1689","W","100M Women","Rio","2016","S","Tori BOWIE","USA","10.83"
"1690","W","100M Women","Rio","2016","B","Shelly-Ann FRASER-PRYCE","JAM","10.86"
"1691","W","100M Women","Beijing","2008","G","Shelly-Ann FRASER-PRYCE","JAM","10.78"
"1692","W","100M Women","Beijing","2008","S","Sherone SIMPSON","JAM","10.98"
"1693","W","100M Women","Beijing","2008","S","Kerron STEWART","JAM","10.98"
"1694","W","100M Women","Sydney","2000","S","Ekaterini THANOU","GRE","11.12"
"1695","W","100M Women","Sydney","2000","S","Tanya LAWRENCE","JAM","11.18"
"1696","W","100M Women","Sydney","2000","B","Merlene OTTEY","JAM","11.19"
"1697","W","100M Women","Barcelona","1992","G","Gail DEVERS","USA","10.82"
"1698","W","100M Women","Barcelona","1992","S","Juliet CUTHBERT","JAM","10.83"
"1699","W","100M Women","Barcelona","1992","B","Irina PRIVALOVA","EUN","10.84"
"1700","W","100M Women","Los Angeles","1984","G","Evelyn ASHFORD","USA","10.97"
"1701","W","100M Women","Los Angeles","1984","S","Alice BROWN","USA","11.13"
"1702","W","100M Women","Los Angeles","1984","B","Merlene OTTEY","JAM","11.16"
"1703","W","100M Women","Montreal","1976","G","Annegret RICHTER-IRRGANG","FRG","11.08"
"1704","W","100M Women","Montreal","1976","S","Renate STECHER","GDR","11.13"
"1705","W","100M Women","Montreal","1976","B","Inge HELTEN","FRG","11.17"
"1706","W","100M Women","Mexico","1968","G","Wyomia TYUS","USA","11"
"1707","W","100M Women","Mexico","1968","S","Barbara FERRELL","USA","11.1"
"1708","W","100M Women","Mexico","1968","B","Irena KIRSZENSTEIN","POL","11.1"
"1709","W","100M Women","Rome","1960","G","Wilma RUDOLPH","USA","11"
"1710","W","100M Women","Rome","1960","S","Dorothy HYMAN","GBR","11.3"
"1711","W","100M Women","Rome","1960","B","Giuseppina LEONE","ITA","11.3"
"1712","W","100M Women","Helsinki","1952","G","Marjorie JACKSON","AUS","11.5"
"1713","W","100M Women","Helsinki","1952","S","Daphne HASENJAGER","RSA","11.8"
"1714","W","100M Women","Helsinki","1952","B","Shirley STRICKLAND","AUS","11.9"
"1715","W","100M Women","Berlin","1936","G","Helen STEPHENS","USA","11.5"
"1716","W","100M Women","Berlin","1936","S","Stanislawa WALASIEWICZ","POL","11.7"
"1717","W","100M Women","Berlin","1936","B","KÃ¤the KRAUSS","GER","11.9"
"1718","W","100M Women","Amsterdam","1928","G","Elizabeth ROBINSON","USA","12.2"
"1719","W","100M Women","Amsterdam","1928","S","Fanny ROSENFELD","CAN","None"
"1720","W","100M Women","Amsterdam","1928","B","Ethel SMITH","CAN","None"
"1721","W","100M Women","London","2012","G","Shelly-Ann FRASER-PRYCE","JAM","10.75"
"1722","W","100M Women","London","2012","S","Carmelita JETER","USA","10.78"
"1723","W","100M Women","London","2012","B","Veronica CAMPBELL-BROWN","JAM","10.81"
"1724","W","100M Women","Athens","2004","G","Yuliya NESTSIARENKA","BLR","10.93"
"1725","W","100M Women","Athens","2004","S","Lauryn WILLIAMS","USA","10.96"
"1726","W","100M Women","Athens","2004","B","Veronica CAMPBELL-BROWN","JAM","10.97"
"1727","W","100M Women","Atlanta","1996","G","Gail DEVERS","USA","10.94"
"1728","W","100M Women","Atlanta","1996","S","Merlene OTTEY","JAM","10.94"
"1729","W","100M Women","Atlanta","1996","B","Gwen TORRENCE","USA","10.96"
"1730","W","100M Women","Moscow","1980","G","Lyudmila KONDRATYEVA","URS","11.06"
"1731","W","100M Women","Moscow","1980","S","Marlies OELSNER-GÃHR","GDR","11.07"
"1732","W","100M Women","Moscow","1980","B","Ingrid AUERSWALD-LANGE","GDR","11.14"
"1733","W","100M Women","Munich","1972","G","Renate STECHER","GDR","11.07"
"1734","W","100M Women","Munich","1972","S","Raelene Ann BOYLE","AUS","11.23"
"1735","W","100M Women","Munich","1972","B","Silvia CHIVAS BARO","CUB","11.24"
"1736","W","100M Women","Tokyo","1964","G","Wyomia TYUS","USA","11.4"
"1737","W","100M Women","Tokyo","1964","S","Edith MCGUIRE","USA","11.6"
"1738","W","100M Women","Tokyo","1964","B","Ewa KLOBUKOWSKA","POL","11.6"
"1739","W","100M Women","Melbourne / Stockholm","1956","G","Betty CUTHBERT","AUS","11.5"
"1740","W","100M Women","Melbourne / Stockholm","1956","S","Christa STUBNICK","EUA","11.7"
"1741","W","100M Women","Melbourne / Stockholm","1956","B","Marlene MATHEWS-WILLARD","AUS","11.7"
"1742","W","100M Women","London","1948","G","Fanny BLANKERS-KOEN","NED","11.9"
"1743","W","100M Women","London","1948","S","Dorothy HALL","GBR","12.2"
"1744","W","100M Women","London","1948","B","Shirley STRICKLAND","AUS","12.2"
"1745","W","100M Women","Los Angeles","1932","G","Stanislawa WALASIEWICZ","POL","11.9"
"1746","W","100M Women","Los Angeles","1932","S","Hilda STRIKE","CAN","11.9"
"1747","W","100M Women","Los Angeles","1932","B","Wilhelmina VON BREMEN","USA","12"
"1748","W","1500M Women","Rio","2016","G","Faith Chepngetich KIPYEGON","KEN","04:08.9"
"1749","W","1500M Women","Rio","2016","S","Genzebe DIBABA","ETH","04:10.3"
"1750","W","1500M Women","Rio","2016","B","Jennifer SIMPSON","USA","04:10.5"
"1751","W","1500M Women","Beijing","2008","G","Nancy Jebet LAGAT","KEN","04:00.2"
